"act_key","avg_presence","avg_people_cnt","avg_activity","max_activity","cnt"
"5540562","0","0.0000","0","0","0"
"5540563","1","1.0000","12.22142001","29.2192","15"
"5540564","0","0.0000","0","0","0"
"5540565","0","0.0000","0","0","0"
"5540566","0","0.0000","0","0","0"
"5540567","0","0.0000","0","0","0"
"5540568","0","0.0000","0","0","0"
"5540569","0","0.0000","0","0","0"
"5540570","0","0.0000","0","0","0"
"5540571","0","0.0000","0","0","0"
"5540572","0","0.0000","0","0","0"
"5540573","0","0.0000","0","0","0"
"5540574","0","0.0000","0","0","0"
"5540575","0","0.0000","0","0","0"
"5540576","0","0.0000","0","0","0"
"5540577","0","0.0000","0","0","0"
"5540578","0","0.0000","0","0","0"
"5540579","0","0.0000","0","0","0"
"5540580","0","0.0000","0","0","0"
"5540581","0","0.0000","0","0","0"
"5540582","0","0.0000","0","0","0"
"5540583","1","1.0000","6.6200478","14.5186","23"
"5540584","0","0.0000","0","0","0"
"5540585","0","0.0000","0","0","0"
"5540586","0","0.0000","0","0","0"
"5540587","0","0.0000","0","0","0"
"5540588","0","0.0000","0","0","0"
"5540589","0","0.0000","0","0","0"
"5540590","0","0.0000","0","0","0"
"5540591","0","0.0000","0","0","0"
"5540592","0","0.0000","0","0","0"
"5540593","0","0.0000","0","0","0"
"5540594","0","0.0000","0","0","0"
"5540595","0","0.0000","0","0","0"
"5540596","0","0.0000","0","0","0"
"5540597","0","0.0000","0","0","0"
"5540598","0","0.0000","0","0","0"
"5540599","0","0.0000","0","0","0"
"5540600","0","0.0000","0","0","0"
"5540601","0","0.0000","0","0","0"
"5540602","0","0.0000","0","0","0"
"5540603","0","0.0000","0","0","0"
"5540604","0","0.0000","0","0","0"
"5540605","0","0.0000","0","0","0"
"5540606","0","0.0000","0","0","0"
"5540607","0","0.0000","0","0","0"
"5540608","0","0.0000","0","0","0"
"5540609","0","0.0000","0","0","0"
"5540610","0","0.0000","0","0","0"
"5540611","0","0.0000","0","0","0"
"5540612","0","0.0000","0","0","0"
"5540613","0","0.0000","0","0","0"
"5540614","0","0.0000","0","0","0"
"5540615","0","0.0000","0","0","0"
"5540616","0","0.0000","0","0","0"
"5540617","1","1.0000","5.99561252","13.425","16"
"5540618","1","1.0000","3.94083322","8.7069","3"
"5540619","0","0.0000","0","0","0"
"5540620","0","0.0000","0","0","0"
"5540621","0","0.0000","0","0","0"
"5540622","0","0.0000","0","0","0"
"5540623","0","0.0000","0","0","0"
"5540624","1","2.0000","4.21336178","19.1166","34"
"5540625","1","1.0000","0.52359998","0.5236","1"
"5540626","1","1.0000","17.74829938","35.2856","2"
"5540627","1","1.0000","6.20465292","14.4144","17"
"5540628","0","0.0000","0","0","0"
"5540629","0","0.0000","0","0","0"
"5540630","0","0.0000","0","0","0"
"5540631","0","0.0000","0","0","0"
"5540632","0","0.0000","0","0","0"
"5540633","0","0.0000","0","0","0"
"5540634","0","0.0000","0","0","0"
"5540635","0","0.0000","0","0","0"
"5540636","0","0.0000","0","0","0"
"5540637","1","2.0000","12.73674995","47.2088","30"
"5540638","1","2.0000","13.23980497","54.1811","40"
"5540639","1","2.0000","13.08945414","45.7383","24"
"5540640","1","1.0000","6.9390883","30.6234","17"
"5540641","0","0.0000","0","0","0"
"5540642","0","0.0000","0","0","0"
"5540643","0","0.0000","0","0","0"
"5540644","0","0.0000","0","0","0"
"5540645","0","0.0000","0","0","0"
"5540646","1","2.0000","10.73339995","44.4623","17"
"5540647","0","0.0000","0","0","0"
"5540648","0","0.0000","0","0","0"
"5540649","0","0.0000","0","0","0"
"5540650","0","0.0000","0","0","0"
"5540651","0","0.0000","0","0","0"
"5540652","0","0.0000","0","0","0"
"5540653","1","1.0000","0.0433","0.0433","1"
"5540654","1","1.0000","4.25460005","4.2546","1"
"5540655","0","0.0000","0","0","0"
"5540656","0","0.0000","0","0","0"
"5540657","0","0.0000","0","0","0"
"5540658","0","0.0000","0","0","0"
"5540659","1","1.0000","0.76095001","1.4971999999999999","2"
"5540660","1","2.0000","5.31764001","11.9129","5"
"5540661","0","0.0000","0","0","0"
"5540662","1","1.0000","16.82702895","33.5499","7"
"5540663","0","0.0000","0","0","0"
"5540664","0","0.0000","0","0","0"
"5540665","0","0.0000","0","0","0"
"5540666","0","0.0000","0","0","0"
"5540667","0","0.0000","0","0","0"
"5540668","0","0.0000","0","0","0"
"5540669","0","0.0000","0","0","0"
"5540670","0","0.0000","0","0","0"
"5540671","0","0.0000","0","0","0"
"5540672","0","0.0000","0","0","0"
"5540673","1","1.0000","4.48358574","7.136","7"
"5540674","1","1.0000","2.2565999","2.2566","1"
"5540675","0","0.0000","0","0","0"
"5540676","0","0.0000","0","0","0"
"5540677","0","0.0000","0","0","0"
"5540678","0","0.0000","0","0","0"
"5540679","0","0.0000","0","0","0"
"5540680","0","0.0000","0","0","0"
"5540681","0","0.0000","0","0","0"
"5540682","0","0.0000","0","0","0"
"5540683","0","0.0000","0","0","0"
"5540684","0","0.0000","0","0","0"
"5540685","0","0.0000","0","0","0"
"5540686","1","1.0000","11.52246021","38.7112","5"
"5540687","0","0.0000","0","0","0"
"5540688","0","0.0000","0","0","0"
"5540689","0","0.0000","0","0","0"
"5540690","0","0.0000","0","0","0"
"5540691","0","0.0000","0","0","0"
"5540692","0","0.0000","0","0","0"
"5540693","0","0.0000","0","0","0"
"5540694","0","0.0000","0","0","0"
"5540695","0","0.0000","0","0","0"
"5540696","0","0.0000","0","0","0"
"5540697","0","0.0000","0","0","0"
"5540698","0","0.0000","0","0","0"
"5540699","0","0.0000","0","0","0"
"5540700","0","0.0000","0","0","0"
"5540701","0","0.0000","0","0","0"
"5540702","0","0.0000","0","0","0"
"5540703","0","0.0000","0","0","0"
"5540704","0","0.0000","0","0","0"
"5540705","0","0.0000","0","0","0"
"5540706","0","0.0000","0","0","0"
"5540707","0","0.0000","0","0","0"
"5540708","0","0.0000","0","0","0"
"5540709","0","0.0000","0","0","0"
"5540710","0","0.0000","0","0","0"
"5540711","0","0.0000","0","0","0"
"5540712","0","0.0000","0","0","0"
"5540713","0","0.0000","0","0","0"
"5540714","0","0.0000","0","0","0"
"5540715","0","0.0000","0","0","0"
"5540716","0","0.0000","0","0","0"
"5540717","0","0.0000","0","0","0"
"5540718","0","0.0000","0","0","0"
"5540719","0","0.0000","0","0","0"
"5540720","1","1.0000","3.51186319","30.26","19"
"5540721","1","1.0000","0","0","1"
"5540722","0","0.0000","0","0","0"
"5540723","1","1.0000","0.0304","0.1216","4"
"5540724","1","1.0000","0","0","5"
"5540725","1","1.0000","2.66130916","29.2744","11"
"5540726","0","0.0000","0","0","0"
"5540727","0","0.0000","0","0","0"
"5540728","1","1.0000","0.01265","0.1012","8"
"5540729","1","1.0000","0","0","4"
"5540730","0","0.0000","0","0","0"
"5540731","0","0.0000","0","0","0"
"5540732","1","1.0000","2.00647329","29.265","15"
"5540733","1","1.0000","4.32429995","30.2701","7"
"5540734","0","0.0000","0","0","0"
"5540735","1","1.0000","0.0213375","0.1707","8"
"5540736","1","1.0000","0","0","16"
"5540737","1","1.0000","3.30959345","30.26","46"
"5540738","1","1.0000","4.39907503","30.26","8"
"5540739","0","0.0000","0","0","0"
"5540740","1","1.0000","2.27463752","30.26","16"
"5540741","1","1.0000","0","0","19"
"5540742","1","1.0000","0","0","10"
"5540743","0","0.0000","0","0","0"
"5540744","0","0.0000","0","0","0"
"5540745","0","0.0000","0","0","0"
"5540746","1","1.0000","0.87349994","29.2839","13"
"5540747","0","0.0000","0","0","0"
"5540748","0","0.0000","0","0","0"
"5540749","1","1.0000","0.01803333","0.1623","9"
"5540750","1","1.0000","0","0","14"
"5540751","1","1.0000","0","0","1"
"5540752","0","0.0000","0","0","0"
"5540753","0","0.0000","0","0","0"
"5540754","1","1.0000","3.9881126","29.2744","8"
"5540755","1","1.0000","2.23452149","29.2555","14"
"5540756","1","1.0000","3.0950364","19.8066","22"
"5540757","1","1.0000","9.88338665","30.5669","15"
"5540758","1","1.0000","5.56775","29.3519","8"
"5540759","1","1.0000","0","0","12"
"5540760","1","1.0000","1.30690829","29.3786","24"
"5540761","1","1.0000","2.01397336","30.209600000000002","15"
"5540762","0","0.0000","0","0","0"
"5540763","1","1.0000","4.32984996","30.26","14"
"5540764","1","1.0000","11.92011986","30.26","5"
"5540765","0","0.0000","0","0","0"
"5540766","0","0.0000","0","0","0"
"5540767","0","0.0000","0","0","0"
"5540768","0","0.0000","0","0","0"
"5540769","0","0.0000","0","0","0"
"5540770","0","0.0000","0","0","0"
"5540771","0","0.0000","0","0","0"
"5540772","0","0.0000","0","0","0"
"5540773","0","0.0000","0","0","0"
"5540774","0","0.0000","0","0","0"
"5540775","0","0.0000","0","0","0"
"5540776","0","0.0000","0","0","0"
"5540777","0","0.0000","0","0","0"
"5540778","0","0.0000","0","0","0"
"5540779","0","0.0000","0","0","0"
"5540780","0","0.0000","0","0","0"
"5540781","0","0.0000","0","0","0"
"5540782","1","1.0000","3.25556659","29.2839","9"
"5540783","0","0.0000","0","0","0"
"5540784","0","0.0000","0","0","0"
"5540785","0","0.0000","0","0","0"
"5540786","1","1.0000","0.1629","0.1629","1"
"5540787","1","1.0000","0.27535001","1.0003","4"
"5540788","1","1.0000","5.2505616","29.2744","13"
"5540789","0","0.0000","0","0","0"
"5540790","0","0.0000","0","0","0"
"5540791","0","0.0000","0","0","0"
"5540792","0","0.0000","0","0","0"
"5540793","0","0.0000","0","0","0"
"5540794","0","0.0000","0","0","0"
"5540795","0","0.0000","0","0","0"
"5540796","0","0.0000","0","0","0"
"5540797","0","0.0000","0","0","0"
"5540798","0","0.0000","0","0","0"
"5540799","0","0.0000","0","0","0"
"5540800","0","0.0000","0","0","0"
"5540801","0","0.0000","0","0","0"
"5540802","0","0.0000","0","0","0"
"5540803","0","0.0000","0","0","0"
"5540804","0","0.0000","0","0","0"
"5540805","0","0.0000","0","0","0"
"5540806","1","1.0000","0.03","0.03","1"
"5540807","0","0.0000","0","0","0"
"5540808","0","0.0000","0","0","0"
"5540809","0","0.0000","0","0","0"
"5540810","1","1.0000","19.62751338","44.1202","15"
"5540811","1","1.0000","10.40448879","24.3949","9"
"5540812","0","0.0000","0","0","0"
"5540813","0","0.0000","0","0","0"
"5540814","0","0.0000","0","0","0"
"5540815","1","1.0000","13.96386243","29.4939","8"
"5540816","0","0.0000","0","0","0"
"5540817","0","0.0000","0","0","0"
"5540818","0","0.0000","0","0","0"
"5540819","1","1.0000","10.08247477","18.8037","4"
"5540820","0","0.0000","0","0","0"
"5540821","0","0.0000","0","0","0"
"5540822","0","0.0000","0","0","0"
"5540823","0","0.0000","0","0","0"
"5540824","0","0.0000","0","0","0"
"5540825","1","1.0000","9.40770698","27.526699999999998","14"
"5540826","0","0.0000","0","0","0"
"5540827","0","0.0000","0","0","0"
"5540828","1","1.0000","6.80038465","12.3251","13"
"5540829","1","1.0000","10.44423178","24.8596","22"
"5540830","0","0.0000","0","0","0"
"5540831","0","0.0000","0","0","0"
"5540832","0","0.0000","0","0","0"
"5540833","0","0.0000","0","0","0"
"5540834","0","0.0000","0","0","0"
"5540835","0","0.0000","0","0","0"
"5540836","0","0.0000","0","0","0"
"5540837","0","0.0000","0","0","0"
"5540838","0","0.0000","0","0","0"
"5540839","0","0.0000","0","0","0"
"5540840","0","0.0000","0","0","0"
"5540841","1","1.0000","0.14565","0.2408","2"
"5540842","0","0.0000","0","0","0"
"5540843","0","0.0000","0","0","0"
"5540844","0","0.0000","0","0","0"
"5540845","0","0.0000","0","0","0"
"5540846","0","0.0000","0","0","0"
"5540847","0","0.0000","0","0","0"
"5540848","0","0.0000","0","0","0"
"5540849","0","0.0000","0","0","0"
"5540850","0","0.0000","0","0","0"
"5540851","0","0.0000","0","0","0"
"5540852","0","0.0000","0","0","0"
"5540853","0","0.0000","0","0","0"
"5540854","0","0.0000","0","0","0"
"5540855","0","0.0000","0","0","0"
"5540856","0","0.0000","0","0","0"
"5540857","1","1.0000","0.0154","0.0154","1"
"5540858","0","0.0000","0","0","0"
"5540859","0","0.0000","0","0","0"
"5540860","0","0.0000","0","0","0"
"5540861","1","1.0000","4.89995006","12.2061","6"
"5540862","0","0.0000","0","0","0"
"5540863","0","0.0000","0","0","0"
"5540864","0","0.0000","0","0","0"
"5540865","0","0.0000","0","0","0"
"5540866","0","0.0000","0","0","0"
"5540867","0","0.0000","0","0","0"
"5540868","0","0.0000","0","0","0"
"5540869","0","0.0000","0","0","0"
"5540870","0","0.0000","0","0","0"
"5540871","1","2.0000","10.57937","31.1127","10"
"5540872","1","1.0000","1.24749994","1.2475","1"
"5540873","0","0.0000","0","0","0"
"5540874","0","0.0000","0","0","0"
"5540875","0","0.0000","0","0","0"
"5540876","0","0.0000","0","0","0"
"5540877","0","0.0000","0","0","0"
"5540878","0","0.0000","0","0","0"
"5540879","0","0.0000","0","0","0"
"5540880","0","0.0000","0","0","0"
"5540881","0","0.0000","0","0","0"
"5540882","0","0.0000","0","0","0"
"5540883","0","0.0000","0","0","0"
"5540884","1","1.0000","15.57335044","31.1102","2"
"5540885","1","1.0000","13.63731759","39.6644","17"
"5540886","0","0.0000","0","0","0"
"5540887","0","0.0000","0","0","0"
"5540888","0","0.0000","0","0","0"
"5540889","0","0.0000","0","0","0"
"5540890","0","0.0000","0","0","0"
"5540891","0","0.0000","0","0","0"
"5540892","0","0.0000","0","0","0"
"5540893","0","0.0000","0","0","0"
"5540894","0","0.0000","0","0","0"
"5540895","0","0.0000","0","0","0"
"5540896","0","0.0000","0","0","0"
"5540897","0","0.0000","0","0","0"
"5540898","0","0.0000","0","0","0"
"5540899","0","0.0000","0","0","0"
"5540900","0","0.0000","0","0","0"
"5540901","0","0.0000","0","0","0"
"5540902","1","1.0000","11.14723993","52.7268","15"
"5540903","0","0.0000","0","0","0"
"5540904","0","0.0000","0","0","0"
"5540905","0","0.0000","0","0","0"
"5540906","0","0.0000","0","0","0"
"5540907","0","0.0000","0","0","0"
"5540908","0","0.0000","0","0","0"
"5540909","0","0.0000","0","0","0"
"5540910","0","0.0000","0","0","0"
"5540911","0","0.0000","0","0","0"
"5540912","0","0.0000","0","0","0"
"5540913","0","0.0000","0","0","0"
"5540914","0","0.0000","0","0","0"
"5540915","0","0.0000","0","0","0"
"5540916","0","0.0000","0","0","0"
"5540917","0","0.0000","0","0","0"
"5540918","0","0.0000","0","0","0"
"5540919","0","0.0000","0","0","0"
"5540920","0","0.0000","0","0","0"
"5540921","0","0.0000","0","0","0"
"5540922","0","0.0000","0","0","0"
"5540923","0","0.0000","0","0","0"
"5540924","0","0.0000","0","0","0"
"5540925","0","0.0000","0","0","0"
"5540926","0","0.0000","0","0","0"
"5540927","0","0.0000","0","0","0"
"5540928","0","0.0000","0","0","0"
"5540929","0","0.0000","0","0","0"
"5540930","0","0.0000","0","0","0"
"5540931","0","0.0000","0","0","0"
"5540932","0","0.0000","0","0","0"
"5540933","0","0.0000","0","0","0"
"5540934","1","2.0000","25.03228192","71.7132","11"
"5540935","0","0.0000","0","0","0"
"5540936","0","0.0000","0","0","0"
"5540937","0","0.0000","0","0","0"
"5540938","0","0.0000","0","0","0"
"5540939","1","1.0000","18.14217462","44.2651","4"
"5540940","0","0.0000","0","0","0"
"5540941","0","0.0000","0","0","0"
"5540942","0","0.0000","0","0","0"
"5540943","0","0.0000","0","0","0"
"5540944","0","0.0000","0","0","0"
"5540945","0","0.0000","0","0","0"
"5540946","0","0.0000","0","0","0"
"5540947","1","1.0000","0.054","0.054","1"
"5540948","0","0.0000","0","0","0"
"5540949","0","0.0000","0","0","0"
"5540950","0","0.0000","0","0","0"
"5540951","0","0.0000","0","0","0"
"5540952","0","0.0000","0","0","0"
"5540953","0","0.0000","0","0","0"
"5540954","0","0.0000","0","0","0"
"5540955","0","0.0000","0","0","0"
"5540956","0","0.0000","0","0","0"
"5540957","0","0.0000","0","0","0"
"5540958","0","0.0000","0","0","0"
"5540959","0","0.0000","0","0","0"
"5540960","0","0.0000","0","0","0"
"5540961","0","0.0000","0","0","0"
"5540962","0","0.0000","0","0","0"
"5540963","0","0.0000","0","0","0"
"5540964","0","0.0000","0","0","0"
"5540965","1","1.0000","10.65411436","34.2345","14"
"5540966","1","1.0000","7.6783669","20.9528","3"
"5540967","0","0.0000","0","0","0"
"5540968","0","0.0000","0","0","0"
"5540969","0","0.0000","0","0","0"
"5540970","0","0.0000","0","0","0"
"5540971","0","0.0000","0","0","0"
"5540972","0","0.0000","0","0","0"
"5540973","0","0.0000","0","0","0"
"5540974","0","0.0000","0","0","0"
"5540975","0","0.0000","0","0","0"
"5540976","0","0.0000","0","0","0"
"5540977","0","0.0000","0","0","0"
"5540978","0","0.0000","0","0","0"
"5540979","0","0.0000","0","0","0"
"5540980","0","0.0000","0","0","0"
"5540981","0","0.0000","0","0","0"
"5540982","0","0.0000","0","0","0"
"5540983","0","0.0000","0","0","0"
"5540984","0","0.0000","0","0","0"
"5540985","0","0.0000","0","0","0"
"5540986","0","0.0000","0","0","0"
"5540987","0","0.0000","0","0","0"
"5540988","0","0.0000","0","0","0"
"5540989","0","0.0000","0","0","0"
"5540990","0","0.0000","0","0","0"
"5540991","0","0.0000","0","0","0"
"5540992","0","0.0000","0","0","0"
"5540993","0","0.0000","0","0","0"
"5540994","0","0.0000","0","0","0"
"5540995","0","0.0000","0","0","0"
"5540996","0","0.0000","0","0","0"
"5540997","0","0.0000","0","0","0"
"5540998","0","0.0000","0","0","0"
"5540999","0","0.0000","0","0","0"
"5541000","0","0.0000","0","0","0"
"5541001","0","0.0000","0","0","0"
"5541002","0","0.0000","0","0","0"
"5541003","0","0.0000","0","0","0"
"5541004","0","0.0000","0","0","0"
"5541005","0","0.0000","0","0","0"
"5541006","0","0.0000","0","0","0"
"5541007","0","0.0000","0","0","0"
"5541008","0","0.0000","0","0","0"
"5541009","0","0.0000","0","0","0"
"5541010","0","0.0000","0","0","0"
"5541011","0","0.0000","0","0","0"
"5541012","0","0.0000","0","0","0"
"5541013","0","0.0000","0","0","0"
"5541014","0","0.0000","0","0","0"
"5541015","0","0.0000","0","0","0"
"5541016","0","0.0000","0","0","0"
"5541017","0","0.0000","0","0","0"
"5541018","0","0.0000","0","0","0"
"5541019","0","0.0000","0","0","0"
"5541020","0","0.0000","0","0","0"
"5541021","0","0.0000","0","0","0"
"5541022","0","0.0000","0","0","0"
"5541023","0","0.0000","0","0","0"
"5541024","0","0.0000","0","0","0"
"5541025","0","0.0000","0","0","0"
"5541026","0","0.0000","0","0","0"
"5541027","0","0.0000","0","0","0"
"5541028","0","0.0000","0","0","0"
"5541029","0","0.0000","0","0","0"
"5541030","0","0.0000","0","0","0"
"5541031","0","0.0000","0","0","0"
"5541032","0","0.0000","0","0","0"
"5541033","0","0.0000","0","0","0"
"5541034","0","0.0000","0","0","0"
"5541035","0","0.0000","0","0","0"
"5541036","0","0.0000","0","0","0"
"5541037","0","0.0000","0","0","0"
"5541038","0","0.0000","0","0","0"
"5541039","0","0.0000","0","0","0"
"5541040","0","0.0000","0","0","0"
"5541041","0","0.0000","0","0","0"
"5541042","0","0.0000","0","0","0"
"5541043","0","0.0000","0","0","0"
"5541044","0","0.0000","0","0","0"
"5541045","0","0.0000","0","0","0"
"5541046","0","0.0000","0","0","0"
"5541047","0","0.0000","0","0","0"
"5541048","0","0.0000","0","0","0"
"5541049","0","0.0000","0","0","0"
"5541050","0","0.0000","0","0","0"
"5541051","0","0.0000","0","0","0"
"5541052","0","0.0000","0","0","0"
"5541053","0","0.0000","0","0","0"
"5541054","0","0.0000","0","0","0"
"5541055","0","0.0000","0","0","0"
"5541056","0","0.0000","0","0","0"
"5541057","0","0.0000","0","0","0"
"5541058","0","0.0000","0","0","0"
"5541059","0","0.0000","0","0","0"
"5541060","0","0.0000","0","0","0"
"5541061","0","0.0000","0","0","0"
"5541062","0","0.0000","0","0","0"
"5541063","0","0.0000","0","0","0"
"5541064","0","0.0000","0","0","0"
"5541065","0","0.0000","0","0","0"
"5541066","0","0.0000","0","0","0"
"5541067","0","0.0000","0","0","0"
"5541068","0","0.0000","0","0","0"
"5541069","0","0.0000","0","0","0"
"5541070","0","0.0000","0","0","0"
"5541071","0","0.0000","0","0","0"
"5541072","0","0.0000","0","0","0"
"5541073","0","0.0000","0","0","0"
"5541074","0","0.0000","0","0","0"
"5541075","0","0.0000","0","0","0"
"5541076","0","0.0000","0","0","0"
"5541077","0","0.0000","0","0","0"
"5541078","0","0.0000","0","0","0"
"5541079","0","0.0000","0","0","0"
"5541080","0","0.0000","0","0","0"
"5541081","0","0.0000","0","0","0"
"5541082","0","0.0000","0","0","0"
