act_key,avg_presence,avg_people_cnt,avg_activity,max_activity,cnt,first_eventtime,lastStatus,부재,,,
5541833,0,0,0,0,0,,,부재,,,
5541834,1,2,6.6106227,37.7654,22,,,재실,,,
5541835,1,2,4.08191994,23.8569,40,,,재실,,,
5541836,1,2,2.50570554,8.6567,18,,,재실,,,
5541837,0,0,0,0,0,,,부재,,,
5541838,1,2,4.43838577,18.409,7,,,재실,,,
5541839,1,1,18.66814969,36.8872,2,,,재실,,,
5541840,1,2,6.81892037,30.8483,59,,,재실,,,
5541841,0,2,0,0,0,,,재실,,,
5541842,0,0,0,0,0,,,부재,,,
5541843,0,2,0,0,0,,,재실,,,
5541844,1,2,17.26756665,61.7007,36,,,재실,,,
5541845,1,2,19.61558065,69.159,26,,,재실,,,
5541846,1,2,4.48526362,16.5336,22,,,재실,,,
5541847,0,2,0,0,0,,,재실,,,
5541848,0,2,0,0,0,,,재실,,,
5541849,1,2,2.76901,11.2431,10,,,재실,,,
5541850,0,0,0,0,0,,,부재,,,
5541851,0,0,0,0,0,,,부재,,,
5541852,0,2,0,0,0,,,재실,,,
5541853,0,2,0,0,0,,,재실,,,
5541854,1,2,8.15855697,32.2726,7,,,재실,,,
5541855,1,2,1.15517999,2.9944,5,,,재실,,,
5541856,0,2,0,0,0,,,재실,,,
5541857,1,2,1.47163995,3.4641,5,,,재실,,,
5541858,0,0,0,0,0,,,부재,,,
5541859,1,2,1.45157778,25.8392,9,,,재실,,,
5541860,1,2,3.14523499,15.6418,20,,,재실,,,
5541861,1,2,0.51001999,1.4106,5,,,재실,,,
5541862,0,0,0,0,0,,,부재,,,
5541863,1,2,1.09850003,2.6609,5,,,재실,,,
5541864,1,1,0.65810001,0.6581,1,,,재실,,,
5541865,0,2,0,0,0,,,재실,,,
5541866,0,2,0,0,0,,,재실,,,
5541867,1,2,4.52976503,23.3264,40,,,재실,,,
5541868,1,2,4.90176833,32.6528,41,,,재실,,,
5541869,0,2,0,0,0,,,재실,,,
5541870,1,2,2.49494989,4.9549,2,,,재실,,,
5541871,0,2,0,0,0,,,재실,,,
5541872,0,0,0,0,0,,,부재,,,
5541873,0,2,0,0,0,,,재실,,,
5541874,0,2,0,0,0,,,재실,,,
5541875,1,2,9.27894285,27.3516,14,,,재실,,,
5541876,0,0,0,0,0,,,부재,,,
5541877,1,2,1.12953333,1.6139,3,,,재실,,,
5541878,0,2,0,0,0,,,재실,,,
5541879,0,2,0,0,0,,,재실,,,
5541880,0,2,0,0,0,,,재실,,,
5541881,0,2,0,0,0,,,재실,,,
5541882,0,0,0,0,0,,,부재,,,
5541883,0,0,0,0,0,,,부재,,,
5541884,1,2,9.8785468,33.4537,15,,,재실,,,
5541885,0,2,0,0,0,,,재실,,,
5541886,1,2,0.76720001,1.3329,7,,,재실,,,
5541887,0,0,0,0,0,,,부재,,,
5541888,0,0,0,0,0,,,부재,,,
5541889,0,0,0,0,0,,,부재,,,
5541890,1,2,3.88734998,9.5995,10,,,재실,,,
5541891,0,2,0,0,0,,,재실,,,
5541892,0,0,0,0,0,,,부재,,,
5541893,0,2,0,0,0,,,재실,,,
5541894,0,2,0,0,0,,,재실,,,
5541895,0,2,0,0,0,,,재실,,,
5541896,0,2,0,0,0,,,재실,,,
5541897,0,2,0,0,0,,,재실,,,
5541898,0,2,0,0,0,,,재실,,,
5541899,0,2,0,0,0,,,재실,,,
5541900,0,2,0,0,0,,,재실,,,
5541901,0,0,0,0,0,,,부재,,,
5541902,0,0,0,0,0,,,부재,,,
5541903,0,0,0,0,0,,,부재,,,
5541904,0,2,0,0,0,,,재실,,,
5541905,0,2,0,0,0,,,재실,,,
5541906,1,2,4.91130352,18.7478,29,,,재실,,,
5541907,0,2,0,0,0,,,재실,,,
5541908,0,0,0,0,0,,,부재,,,
5541909,0,2,0,0,0,,,재실,,,
5541910,0,2,0,0,0,,,재실,,,
5541911,0,2,0,0,0,,,재실,,,
5541912,0,2,0,0,0,,,재실,,,
5541913,0,2,0,0,0,,,재실,,,
5541914,0,2,0,0,0,,,재실,,,
5541915,0,2,0,0,0,,,재실,,,
5541916,0,2,0,0,0,,,재실,,,
5541917,0,2,0,0,0,,,재실,,,
5541918,0,2,0,0,0,,,재실,,,
5541919,0,2,0,0,0,,,재실,,,
5541920,0,2,0,0,0,,,재실,,,
5541921,1,3,3.1782834,14.3682,6,,,재실,,,
5541922,1,3,0.70838888,3.0872,9,,,재실,,,
5541923,1,2,0.94896666,2.2338,6,,,재실,,,
5541924,1,2,3.79136424,35.306,14,,,재실,,,
5541925,0,2,0,0,0,,,재실,,,
5541926,0,2,0,0,0,,,재실,,,
5541927,0,2,0,0,0,,,재실,,,
5541928,0,2,0,0,0,,,재실,,,
5541929,0,2,0,0,0,,,재실,,,
5541930,0,2,0,0,0,,,재실,,,
5541931,1,2,1.76359411,7.5645,17,,,재실,,,
5541932,1,2,1.67854999,7.562,16,,,재실,,,
5541933,0,2,0,0,0,,,재실,,,
5541934,0,2,0,0,0,,,재실,,,
5541935,0,2,0,0,0,,,재실,,,
5541936,0,2,0,0,0,,,재실,,,
5541937,0,2,0,0,0,,,재실,,,
5541938,0,2,0,0,0,,,재실,,,
5541939,0,2,0,0,0,,,재실,,,
5541940,0,2,0,0,0,,,재실,,,
5541941,1,2,4.90091113,30.8769,9,,,재실,,,
5541942,0,2,0,0,0,,,재실,,,
5541943,0,2,0,0,0,,,재실,,,
5541944,0,0,0,0,0,,,부재,,,
5541945,1,2,6.06561662,13.8604,6,,,재실,,,
5541946,1,2,8.22086509,38.4134,86,,,재실,,,
5541947,1,2,12.7927156,37.4774,45,,,재실,,,
5541948,1,2,4.17613331,5.9662,3,,,재실,,,
5541949,0,0,0,0,0,,,부재,,,
5541950,1,1,13.96013633,30.8851,33,,,재실,,,
5541951,1,2,6.41588829,22.8425,17,,,재실,,,
5541952,1,1,0.3897,0.4565,2,,,재실,,,
5541953,0,0,0,0,0,,,부재,,,
5541954,1,2,2.10697782,5.5966,9,,,재실,,,
5541955,0,2,0,0,0,,,재실,,,
5541956,1,2,2.27952611,17.8209,23,,,재실,,,
5541957,1,2,6.99299993,27.9382,27,,,재실,,,
5541958,1,2,9.81729995,55.5221,30,,,재실,,,
5541959,0,0,0,0,0,,,부재,,,
5541960,1,2,5.00594378,18.3474,16,,,재실,,,
5541961,0,2,0,0,0,,,재실,,,
5541962,1,2,0.23348,0.4565,5,,,재실,,,
5541963,0,0,0,0,0,,,부재,,,
5541964,0,2,0,0,0,,,재실,,,
5541965,0,0,0,0,0,,,부재,,,
5541966,1,2,4.85505016,9.4273,4,,,재실,,,
5541967,1,2,8.11207492,40.0169,16,,,재실,,,
5541968,0,2,0,0,0,,,재실,,,
5541969,1,2,12.41965618,46.8187,57,,,재실,,,
5541970,1,2,11.59765067,66.7537,158,,,재실,,,
5541971,1,3,9.74850317,64.5975,95,,,재실,,,
5541972,1,3,14.49432621,76.4347,187,,,재실,,,
5541973,1,2,13.65483964,81.1727,219,,,재실,,,
5541974,1,2,8.89527525,54.2031,190,,,재실,,,
5541975,1,2,8.49177545,38.1341,118,,,재실,,,
5541976,1,2,4.6946329,35.1746,152,,,재실,,,
5541977,1,2,4.2790047,23.8569,21,,,재실,,,
5541978,1,3,5.28676221,41.672,82,,,재실,,,
5541979,1,2,9.315524,41.3606,179,,,재실,,,
5541980,1,2,8.77058748,29.4875,48,,,재실,,,
5541981,1,3,12.31336212,44.4741,222,,,재실,,,
5541982,1,2,15.53743429,47.8334,105,,,재실,,,
5541983,1,2,17.50679425,48.8467,36,,,재실,,,
5541984,1,2,10.33644713,66.2227,87,,,재실,,,
5541985,1,2,8.10546083,70.3566,143,,,재실,,,
5541986,1,2,11.82394345,60.478,235,,,재실,,,
5541987,1,2,7.96688331,42.8615,24,,,재실,,,
5541988,1,2,4.1257953,43.0049,21,,,재실,,,
5541989,1,1,12.03671072,40.7279,28,,,재실,,,
5541990,1,1,8.59659439,51.2055,53,,,재실,,,
5541991,1,1,6.74335712,43.2393,7,,,재실,,,
5541992,1,2,19.75288366,56.6058,67,,,재실,,,
5541993,1,3,17.07214715,66.0302,231,,,재실,,,
5541994,1,2,9.55907437,51.6058,215,,,재실,,,
5541995,1,3,7.69905125,50.5259,195,,,재실,,,
5541996,1,2,7.06740952,75.9612,178,,,재실,,,
5541997,1,3,4.84647866,54.191,267,,,재실,,,
5541998,1,2,5.7177677,40.1562,257,,,재실,,,
5541999,1,2,14.57407743,75.2402,217,,,재실,,,
5542000,1,2,8.28778226,51.0821,220,,,재실,,,
5542001,1,3,6.52095824,49.0638,225,,,재실,,,
5542002,1,2,11.15365526,57.5665,125,,,재실,,,
5542003,1,2,5.06829843,16.6144,64,,,재실,,,
5542004,1,2,5.73249523,24.5538,126,,,재실,,,
5542005,1,2,9.46548587,55.4594,78,,,재실,,,
5542006,1,2,9.58439189,35.8355,37,,,재실,,,
5542007,0,0,0,0,0,,,부재,,,
5542008,1,2,5.15368976,34.4625,29,,,재실,,,
5542009,1,2,0.79691999,1.4111,5,,,재실,,,
5542010,0,0,0,0,0,,,부재,,,
5542011,0,0,0,0,0,,,부재,,,
5542012,1,2,0.99627143,2.9837,7,,,재실,,,
5542013,1,2,6.04667109,32.3046,38,,,재실,,,
5542014,1,2,4.3878455,24.6389,11,,,재실,,,
5542015,1,2,10.38367573,62.8514,219,2022-09-08 11:35,주의,재실,,,
5542016,1,2,4.7943857,27.2775,91,,,재실,,,
5542017,1,2,9.17877233,45.0607,188,,,재실,,,
5542018,1,2,10.22908133,62.4765,241,,,재실,,,
5542019,1,2,10.96735158,56.2751,64,,,재실,,,
5542020,1,2,9.33848084,41.48,63,,,재실,,,
5542021,1,2,10.4043181,27.4573,11,,,재실,,,
5542022,0,0,0,0,0,,,부재,,,
5542023,1,2,12.16803686,39.0771,49,,,재실,,,
5542024,1,1,7.67294137,18.065,29,,,재실,,,
5542025,1,2,14.62687962,36.2281,69,,,재실,,,
5542026,1,2,9.10669648,38.3791,85,,,재실,,,
5542027,1,2,6.24908664,14.0623,15,,,재실,,,
5542028,1,2,18.10235971,63.1476,112,,,재실,,,
5542029,1,2,11.31872462,33.5646,57,,,재실,,,
5542030,1,2,6.64473497,56.71,60,,,재실,,,
5542031,1,2,5.90847987,22.3886,5,,,재실,,,
5542032,0,0,0,0,0,,,부재,,,
5542033,1,2,9.62445009,35.8566,24,,,재실,,,
5542034,1,2,12.90131246,57.3656,40,,,재실,,,
5542035,1,1,8.32455695,30.9696,65,,,재실,,,
5542036,1,2,16.47743914,69.896,87,,,재실,,,
5542037,1,2,11.68095507,62.2664,60,,,재실,,,
5542038,1,2,4.04121105,31.8748,18,,,재실,,,
5542039,1,2,7.47101544,41.0782,52,,,재실,,,
5542040,1,2,12.22955087,53.0309,57,,,재실,,,
5542041,1,2,1.33899331,5.2105,15,,,재실,,,
5542042,0,0,0,0,0,,,부재,,,
5542043,1,2,1.28323997,2.3578,5,,,재실,,,
5542044,1,2,3.86811737,37.0477,46,,,재실,,,
5542045,0,2,0,0,0,,,재실,,,
5542046,1,2,6.74872934,41.308,17,,,재실,,,
5542047,1,2,5.60380006,8.8864,4,,,재실,,,
5542048,0,2,0,0,0,,,재실,,,
5542049,1,2,12.97502486,39.3343,12,,,재실,,,
5542050,1,2,0.78156,1.6997,5,,,재실,,,
5542051,0,0,0,0,0,,,부재,,,
5542052,1,2,0.2181,0.2775,2,,,재실,,,
5542053,1,2,6.92847397,32.8689,73,,,재실,,,
5542054,1,2,5.73235004,30.6655,22,,,재실,,,
5542055,1,2,9.37463332,16.3394,6,,,재실,,,
5542056,1,2,3.71094117,33.2286,68,,,재실,,,
5542057,1,2,12.72962666,36.3244,135,,,재실,,,
5542058,1,1,8.83303439,43.1741,61,,,재실,,,
5542059,1,1,8.1481979,27.0021,48,,,재실,,,
5542060,1,1,10.6059722,53.0393,36,,,재실,,,
5542061,1,2,8.44683033,45.4141,66,,,재실,,,
5542062,1,1,7.94979396,51.0415,33,,,재실,,,
5542063,1,2,6.48656847,26.7314,73,,,재실,,,
5542064,1,1,6.99605869,27.5828,46,,,재실,,,
5542065,1,2,7.65916317,39.3832,38,,,재실,,,
5542066,1,2,1.56322,3.5005,5,,,재실,,,
5542067,0,0,0,0,0,,,부재,,,
5542068,0,0,0,0,0,,,부재,,,
5542069,1,1,6.6427501,14.3639,8,,,재실,,,
5542070,1,2,9.54448177,52.8334,33,,,재실,,,
5542071,1,2,6.14900959,30.347,21,,,재실,,,
5542072,1,3,7.70401382,38.8112,87,2022-09-08 16:22,주의,재실,,,
5542073,1,2,8.13084527,40.6272,42,,,재실,,,
5542074,1,2,4.74708574,12.3013,14,,,재실,,,
5542075,0,0,0,0,0,,,부재,,,
5542076,1,2,8.18323669,60.2294,49,,,재실,,,
5542077,1,2,6.58478902,39.6529,100,,,재실,,,
5542078,1,2,10.19815063,31.8515,81,,,재실,,,
5542079,1,1,9.50536176,33.0118,21,,,재실,,,
5542080,1,1,4.226,30.1865,59,,,재실,,,
5542081,1,2,10.33160578,36.783,70,,,재실,,,
5542082,1,2,3.16696001,6.1323,5,,,재실,,,
5542083,0,2,0,0,0,,,재실,,,
5542084,1,2,0.77803333,1.8059,3,,,재실,,,
5542085,1,2,6.52031154,54.1378,69,,,재실,,,
5542086,1,2,12.52986661,38.0855,12,,,재실,,,
5542087,0,0,0,0,0,,,부재,,,
5542088,0,0,0,0,0,,,부재,,,
5542089,0,0,0,0,0,,,부재,,,
5542090,1,2,9.66324575,37.7497,48,,,재실,,,
5542091,1,1,10.68868482,53.2426,33,,,재실,,,
5542092,1,2,6.47443165,30.1764,60,,,재실,,,
5542093,1,2,12.79118765,41.4521,57,,,재실,,,
5542094,1,1,11.57442887,55.0407,38,,,재실,,,
5542095,1,2,9.16153658,48.8196,60,,,재실,,,
5542096,1,1,5.11862114,13.0724,33,,,재실,,,
5542097,1,2,14.44780947,62.6231,52,,,재실,,,
5542098,1,1,12.98416372,34.1875,58,,,재실,,,
5542099,1,1,9.28992,31.1471,65,,,재실,,,
5542100,1,1,8.51303621,29.2127,69,,,재실,,,
5542101,1,1,7.75429426,55.5493,52,,,재실,,,
5542102,1,1,8.2170676,30.1965,68,,,재실,,,
5542103,1,1,9.74882338,37.1614,77,,,재실,,,
5542104,1,1,8.77730144,30.1764,67,,,재실,,,
5542105,1,1,9.52331818,40.4244,55,,,재실,,,
5542106,1,1,7.79848337,49.9822,12,,,재실,,,
5542107,1,1,10.0871636,49.0453,33,,,재실,,,
5542108,1,1,5.23965999,29.8991,45,,,재실,,,
5542109,1,1,11.16870179,39.0761,57,,,재실,,,
5542110,1,1,8.40208196,31.0265,61,,,재실,,,
5542111,1,1,9.06057146,35.1378,56,,,재실,,,
5542112,1,1,9.91466697,18.2296,3,,,재실,,,
5542113,1,2,2.04514,6.8613,5,,,재실,,,
5542114,1,2,12.61507579,39.5874,62,,,재실,,,
5542115,0,0,0,0,0,,,부재,,,
5542116,0,0,0,0,0,,,부재,,,
5542117,1,1,7.08585407,23.8327,37,,,재실,,,
5542118,0,0,0,0,0,,,부재,,,
5542119,1,1,0.0874,0.0874,1,,,재실,,,
5542120,1,1,4.25447151,16.4801,7,,,재실,,,
5542121,1,1,0.0464,0.0464,1,,,재실,,,
5542122,0,0,0,0,0,,,부재,,,
5542123,0,0,0,0,0,,,부재,,,
5542124,0,0,0,0,0,,,부재,,,
5542125,0,0,0,0,0,,,부재,,,
5542126,0,0,0,0,0,,,부재,,,
5542127,0,0,0,0,0,,,부재,,,
5542128,1,2,2.02303336,14.1303,15,,,재실,,,
5542129,1,2,1.80871996,4.6344,5,,,재실,,,
5542130,0,0,0,0,0,,,부재,,,
5542131,0,0,0,0,0,,,부재,,,
5542132,0,0,0,0,0,,,부재,,,
5542133,0,0,0,0,0,,,부재,,,
5542134,0,0,0,0,0,,,부재,,,
5542135,0,0,0,0,0,,,부재,,,
5542136,0,0,0,0,0,,,부재,,,
5542137,0,0,0,0,0,,,부재,,,
5542138,1,2,0.09405,0.107,2,,,재실,,,
5542139,0,0,0,0,0,,,부재,,,
5542140,0,0,0,0,0,,,부재,,,
5542141,0,0,0,0,0,,,부재,,,
5542142,0,0,0,0,0,,,부재,,,
5542143,0,0,0,0,0,,,부재,,,
5542144,0,0,0,0,0,,,부재,,,
5542145,0,0,0,0,0,,,부재,,,
5542146,1,2,2.77167304,58.937,63,,,재실,,,
5542147,1,2,4.58761116,17.4734,9,,,재실,,,
5542148,1,1,9.94599982,16.4569,6,,,재실,,,
5542149,0,0,0,0,0,,,부재,,,
5542150,0,0,0,0,0,,,부재,,,
5542151,0,0,0,0,0,,,부재,,,
5542152,0,0,0,0,0,,,부재,,,
5542153,1,2,1.96242498,9.4269,16,,,재실,,,
5542154,0,0,0,0,0,,,부재,,,
5542155,0,0,0,0,0,,,부재,,,
5542156,0,0,0,0,0,,,부재,,,
5542157,0,0,0,0,0,,,부재,,,
5542158,0,0,0,0,0,,,부재,,,
5542159,0,0,0,0,0,,,부재,,,
5542160,1,1,1.91330004,7.2203,5,,,재실,,,
5542161,0,0,0,0,0,,,부재,,,
5542162,1,2,2.95078003,6.9035,5,,,재실,,,
5542163,0,0,0,0,0,,,부재,,,
5542164,0,0,0,0,0,,,부재,,,
5542165,0,0,0,0,0,,,부재,,,
5542166,0,0,0,0,0,,,부재,,,
5542167,0,0,0,0,0,,,부재,,,
5542168,0,0,0,0,0,,,부재,,,
5542169,0,0,0,0,0,,,부재,,,
5542170,0,0,0,0,0,,,부재,,,
5542171,1,2,0,0,2,,,재실,,,
5542172,1,2,3.26839358,15.6442,31,,,재실,,,
5542173,1,2,0.83809375,5.918,16,,,재실,,,
5542174,0,0,0,0,0,,,부재,,,
5542175,0,0,0,0,0,,,부재,,,
5542176,0,0,0,0,0,,,부재,,,
5542177,0,0,0,0,0,,,부재,,,
5542178,0,0,0,0,0,,,부재,,,
5542179,0,0,0,0,0,,,부재,,,
5542180,0,0,0,0,0,,,부재,,,
5542181,1,2,6.68370674,19.6469,15,,,재실,,,
5542182,0,0,0,0,0,,,부재,,,
5542183,0,0,0,0,0,,,부재,,,
5542184,1,2,3.17161466,35.6937,75,,,재실,,,
5542185,0,0,0,0,0,,,부재,,,
5542186,1,2,0.510525,1.6952,12,,,재실,,,
5542187,0,0,0,0,0,,,부재,,,
5542188,0,0,0,0,0,,,부재,,,
5542189,0,0,0,0,0,,,부재,,,
5542190,0,0,0,0,0,,,부재,,,
5542191,0,0,0,0,0,,,부재,,,
5542192,0,0,0,0,0,,,부재,,,
5542193,0,0,0,0,0,,,부재,,,
5542194,0,0,0,0,0,,,부재,,,
5542195,0,0,0,0,0,,,부재,,,
5542196,0,0,0,0,0,,,부재,,,
5542197,0,0,0,0,0,,,부재,,,
5542198,0,0,0,0,0,,,부재,,,
5542199,0,0,0,0,0,,,부재,,,
5542200,0,0,0,0,0,,,부재,,,
5542201,1,1,3.13035009,8.4489,4,,,재실,,,
5542202,0,0,0,0,0,,,부재,,,
5542203,1,2,4.37235006,20.127,10,,,재실,,,
5542204,1,2,1.7901786,28.2438,28,,,재실,,,
5542205,0,0,0,0,0,,,부재,,,
5542206,0,0,0,0,0,,,부재,,,
5542207,0,0,0,0,0,,,부재,,,
5542208,0,0,0,0,0,,,부재,,,
5542209,0,0,0,0,0,,,부재,,,
5542210,0,0,0,0,0,,,부재,,,
5542211,0,0,0,0,0,,,부재,,,
5542212,0,0,0,0,0,,,부재,,,
5542213,0,0,0,0,0,,,부재,,,
5542214,0,0,0,0,0,,,부재,,,
5542215,0,0,0,0,0,,,부재,,,
5542216,0,0,0,0,0,,,부재,,,
5542217,0,0,0,0,0,,,부재,,,
5542218,0,0,0,0,0,,,부재,,,
5542219,0,0,0,0,0,,,부재,,,
5542220,0,0,0,0,0,,,부재,,,
5542221,0,0,0,0,0,,,부재,,,
5542222,0,0,0,0,0,,,부재,,,
5542223,1,1,12.65653316,30.7853,3,,,재실,,,
5542224,1,1,7.16962445,30.6774,41,,,재실,,,
5542225,1,1,13.83862507,33.2441,20,,,재실,,,
5542226,1,2,11.79233056,44.4585,36,,,재실,,,
5542227,1,2,12.49360334,39.2757,60,,,재실,,,
5542228,1,1,2.02745002,5.1665,6,,,재실,,,
5542229,0,0,0,0,0,,,부재,,,
5542230,1,1,2.41038672,8.0944,15,,,재실,,,
5542231,1,1,2.14568238,9.8744,17,,,재실,,,
5542232,1,2,5.26305454,30.6876,11,,,재실,,,
5542233,1,1,4.05505621,12.4529,16,,,재실,,,
5542234,1,1,4.23908997,10.3007,10,,,재실,,,
5542235,1,1,10.8320352,35.3575,17,,,재실,,,
5542236,0,0,0,0,0,,,부재,,,
5542237,1,1,7.91884443,30.9913,18,,,재실,,,
5542238,1,1,11.99009229,40.7107,13,,,재실,,,
5542239,1,1,0.33320001,0.3332,1,,,재실,,,
5542240,0,0,0,0,0,,,부재,,,
5542241,1,1,6.93620627,16.9589,16,,,재실,,,
5542242,1,2,6.36582856,45.1041,35,,,재실,,,
5542243,1,1,9.42953125,29.1007,32,,,재실,,,
5542244,1,1,12.38363743,52.6518,24,2022-09-09 06:44,주의,재실,,,
5542244,1,1,12.38363743,52.6518,24,2022-09-09 06:44,주의,재실,,,
5542245,0,0,0,0,0,,,부재,,,
5542246,1,1,8.69695389,30.2572,39,,,재실,,,
5542247,1,2,10.38099989,34.6507,36,,,재실,,,
5542248,1,1,10.78131102,31.4448,9,,,재실,,,
5542249,1,2,13.5825597,53.4741,10,,,재실,,,
5542250,1,1,5.72426675,13.2501,6,,,재실,,,
5542251,1,2,5.06280006,24.2495,11,,,재실,,,
5542252,1,2,10.32418229,32.5487,17,,,재실,,,
5542253,0,0,0,0,0,,,부재,,,
5542254,1,1,8.00569989,20.4893,4,,,재실,,,
5542255,0,0,0,0,0,,,부재,,,
5542256,1,2,11.54804645,52.4609,28,,,재실,,,
5542257,1,1,8.46244655,42.9093,28,,,재실,,,
5542258,1,2,5.56878755,27.6839,16,,,재실,,,
5542259,1,1,11.53584981,19.4861,4,,,재실,,,
5542260,0,0,0,0,0,,,부재,,,
5542261,1,1,13.72875024,27.3283,2,,,재실,,,
5542262,0,0,0,0,0,,,부재,,,
5542263,1,1,26.2878929,70.3656,14,,,재실,,,
5542264,0,0,0,0,0,,,부재,,,
5542265,0,0,0,0,0,,,부재,,,
5542266,0,0,0,0,0,,,부재,,,
5542267,0,0,0,0,0,,,부재,,,
5542268,1,1,5.72067499,18.2764,20,,,재실,,,
5542269,1,2,6.67221147,42.1311,70,,,재실,,,
5542270,1,2,8.27916002,34.9039,50,2022-09-09 08:50,주의,재실,,,
5542270,1,2,8.27916002,34.9039,50,2022-09-09 08:50,주의,재실,,,
5542271,0,0,0,0,0,,,부재,,,
5542272,0,0,0,0,0,,,부재,,,
5542273,1,2,0.18815,0.1981,2,,,재실,,,
5542274,0,2,0,0,0,,,재실,,,
5542275,0,2,0,0,0,,,재실,,,
5542276,0,0,0,0,0,,,부재,,,
5542277,0,0,0,0,0,,,부재,,,
5542278,0,0,0,0,0,,,부재,,,
5542279,0,0,0,0,0,,,부재,,,
5542280,0,0,0,0,0,,,부재,,,
5542281,0,0,0,0,0,,,부재,,,
5542282,1,1,0.0836,0.0836,1,,,재실,,,
5542283,0,0,0,0,0,,,부재,,,
5542284,0,2,0,0,0,,,재실,,,
5542285,1,1,6.70458747,18.7602,24,,,재실,,,
5542286,1,1,11.37264157,38.6279,12,,,재실,,,
5542287,1,2,6.11150017,12.2025,2,,,재실,,,
5542288,1,1,10.05820008,19.8983,2,,,재실,,,
5542289,1,1,5.93994002,16.4421,5,,,재실,,,
5542290,1,1,6.37341274,28.229,55,,,재실,,,
5542291,1,1,12.0250042,57.183,23,,,재실,,,
5542292,1,1,10.21130659,29.7518,15,,,재실,,,
5542293,1,1,5.6621463,25.4675,67,,,재실,,,
5542294,1,1,6.64165272,34.166,93,,,재실,,,
5542295,0,0,0,0,0,,,부재,,,
5542296,0,0,0,0,0,,,부재,,,
5542297,1,1,11.93051253,34.4942,8,,,재실,,,
5542298,0,0,0,0,0,,,부재,,,
5542299,0,0,0,0,0,,,부재,,,
5542300,1,2,0.14835,0.2674,2,,,재실,,,
5542301,0,0,0,0,0,,,부재,,,
5542302,1,1,6.06740001,9.3992,3,,,재실,,,
5542303,0,0,0,0,0,,,부재,,,
5542304,1,1,9.5642364,24.7154,11,,,재실,,,
5542305,1,1,6.80586666,25.0507,24,,,재실,,,
5542306,1,1,5.9878553,22.9729,85,,,재실,,,
5542307,1,1,5.67171045,14.7342,19,,,재실,,,
5542308,1,1,6.58648,12.4633,5,,,재실,,,
5542309,1,1,12.97172192,50.3011,32,,,재실,,,
5542310,1,1,5.6696833,33.6693,42,,,재실,,,
5542311,1,2,5.46891745,36.5664,86,,,재실,,,
5542312,1,2,10.81934998,28.8864,12,,,재실,,,
5542313,0,0,0,0,0,,,부재,,,
5542314,0,0,0,0,0,,,부재,,,
5542315,1,1,8.97767275,26.1609,11,,,재실,,,
5542316,1,2,7.68617992,23.2138,50,,,재실,,,
5542317,1,1,9.82716418,46.9065,39,,,재실,,,
5542318,0,0,0,0,0,,,부재,,,
5542319,0,0,0,0,0,,,부재,,,
5542320,0,0,0,0,0,,,부재,,,
5542321,0,0,0,0,0,,,부재,,,
5542322,0,0,0,0,0,,,부재,,,
5542323,0,0,0,0,0,,,부재,,,
5542324,0,0,0,0,0,,,부재,,,
5542325,0,0,0,0,0,,,부재,,,
5542326,1,1,0.0121,0.0121,1,,,재실,,,
5542327,1,1,12.85391743,37.5166,29,,,재실,,,
5542328,0,0,0,0,0,,,부재,,,
5542329,1,2,5.26829987,11.7694,7,,,재실,,,
5542330,1,2,10.02302847,41.5995,7,,,재실,,,
5542331,1,2,3.33891308,34.5656,23,,,재실,,,
5542332,0,0,0,0,0,,,부재,,,
5542333,0,0,0,0,0,,,부재,,,
5542334,0,0,0,0,0,,,부재,,,
5542335,0,2,0,0,0,,,재실,,,
5542336,1,2,3.05825807,32.0711,31,,,재실,,,
5542337,1,1,7.80778858,37.2693,35,,,재실,,,
5542338,1,1,9.05448749,48.889,16,,,재실,,,
5542339,1,1,12.62237631,52.5753,21,,,재실,,,
5542340,0,0,0,0,0,,,부재,,,
5542341,0,0,0,0,0,,,부재,,,
5542342,1,1,5.21229444,17.1432,18,,,재실,,,
5542343,1,2,11.98885725,42.8802,14,,,재실,,,
5542344,1,1,2.20117167,5.5759,60,,,재실,,,
5542345,1,1,7.40446658,17.5567,3,,,재실,,,
5542346,1,2,8.49404539,33.8509,33,,,재실,,,
5542347,1,1,1.83700003,5.3716,6,,,재실,,,
5542348,1,1,0.33039999,0.3304,1,,,재실,,,
5542349,0,0,0,0,0,,,부재,,,
5542350,0,0,0,0,0,,,부재,,,
5542351,0,0,0,0,0,,,부재,,,
5542352,0,0,0,0,0,,,부재,,,
5542353,0,0,0,0,0,,,부재,,,
5542354,0,0,0,0,0,,,부재,,,
5542355,1,2,8.15731589,24.5776,19,,,재실,,,
5542356,1,2,3.21942501,11.276,12,,,재실,,,
5542357,1,1,1.06869996,1.0687,1,,,재실,,,
5542358,0,2,0,0,0,,,재실,,,
5542359,0,2,0,0,0,,,재실,,,
5542360,0,0,0,0,0,,,부재,,,
5542361,1,1,0.01348333,0.0809,6,,,재실,,,
5542362,1,2,2.65008303,44.4086,112,,,재실,,,
5542363,0,0,0,0,0,,,부재,,,
5542364,1,2,16.3816659,33.4979,3,,,재실,,,
5542365,1,2,8.09999407,35.8915,34,,,재실,,,
5542366,1,2,12.79829643,49.3254,57,,,재실,,,
5542367,1,1,7.16050867,22.5713,23,,,재실,,,
5542368,1,2,8.82533953,37.6165,81,,,재실,,,
5542369,1,2,10.22849435,31.5421,35,,,재실,,,
